city_id,city_label,selected_file,column_name,dtype,example_values,is_geometry
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,lst_c,float64,31.54398615156628 | 32.586348195329116 | 33.32399467376836,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,state_fips,object,13,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,state_name,object,Georgia,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,analysis_ready,bool,True,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,lst_pct,float64,0.2062780269058296 | 0.4080717488789238 | 0.5515695067264574,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,hi_pct,float64,0.6928251121076233 | 0.8385650224215246 | 0.008968609865470852,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,hi_minus_lst_pct,float64,0.4865470852017937 | 0.43049327354260086 | -0.5426008968609866,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,lst_hot,bool,False | True,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,hi_hot,bool,True | False,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,mismatch_class,object,HI-only hotspot | Neither hotspot | LST-only hotspot,False
atlanta,Atlanta,data/processed/atlanta/atlanta_master_lst_hi_hotcompare.gpkg,priority_flag,bool,True | False,False
