GEOID,city,area_km2,total_population_clean,median_household_income_clean,poverty_rate,inequity_group
48201553300,Houston,1.3839934719917073,4222,42946.0,0.3368369591786849,Low income + High poverty
48201532200,Houston,1.8759825230804987,3800,29375.0,0.5476315789473685,Low income + High poverty
48201431600,Houston,2.950750775753151,3528,120714.0,0.0778617083091226,High income + Low poverty
48201340400,Houston,1.604764300897451,1062,150144.0,0.0696798493408663,High income + Low poverty
48201310900,Houston,1.7531030362371522,4520,44330.0,0.21097234611953614,Low income + High poverty
48201423001,Houston,0.3977692106841349,3179,37079.0,0.3472790185592954,Low income + High poverty
48201422406,Houston,0.619280735676677,2657,60750.0,0.16484757245013174,High income + Low poverty
48201422601,Houston,1.0656782406051113,3150,45357.0,0.3003003003003003,Low income + High poverty
48201422502,Houston,1.0008340040160666,3786,50633.0,0.22107218683651805,Low income + High poverty
48201412202,Houston,1.446207752121748,3475,155917.0,0.08239143367043426,High income + Low poverty
48201541702,Houston,2.6988333861873697,2487,59375.0,0.06433453960595094,Low income + Low poverty
48201422404,Houston,0.45812506367313555,2424,48239.0,0.23432343234323433,Low income + High poverty
48201413206,Houston,0.2673347400109265,2725,74625.0,0.11522935779816514,High income + Low poverty
48201413205,Houston,0.3004419264547255,1541,63046.0,0.14536015574302402,High income + Low poverty
48201413203,Houston,0.2498455641567382,1919,61852.0,0.20948410630536737,High income + High poverty
48201334102,Houston,12.199322572070361,6368,70990.0,0.24142292490118578,High income + High poverty
48201330101,Houston,1.1539981923585365,5296,71056.0,0.2686933534743202,High income + High poverty
48201421205,Houston,0.40230088365604066,2828,33906.0,0.38706218727662617,Low income + High poverty
