GEOID,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,area_km2,GEOIDFQ,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,acs_name,total_population,median_household_income,below_poverty_count,poverty_universe,poverty_rate,city,centroid_lon,centroid_lat,lst_c,air_temp_c,rh_pct,hi_c,hi_minus_lst,has_heat_data,has_alphaearth_embedding,has_pc_scores
32003003609,32,003,003609,36.09,Census Tract 36.09,2.6684116847854846,1400000US32003003609,G5020,S,2668824,0,+36.2394002,-115.1984739,Census Tract 36.09; Clark County; Nevada,4924,77028.0,680,4920,0.1382113821138211,las_vegas,-115.19847389391093,36.2394002233808,,,,,,False,False,False
32003005829,32,003,005829,58.29,Census Tract 58.29,1.5046809782819095,1400000US32003005829,G5020,S,1505006,0,+36.0162852,-115.2888038,Census Tract 58.29; Clark County; Nevada,6837,84962.0,926,6796,0.1362566215420835,las_vegas,-115.28880378729565,36.01628523842271,,,,,,False,False,False
32003002936,32,003,002936,29.36,Census Tract 29.36,0.9971153210017978,1400000US32003002936,G5020,S,997290,0,+36.1199688,-115.2294120,Census Tract 29.36; Clark County; Nevada,3076,71667.0,342,3075,0.1112195121951219,las_vegas,-115.22941198535352,36.119968803766,,,,,,False,False,False
32003002962,32,003,002962,29.62,Census Tract 29.62,12.302058520611775,1400000US32003002962,G5020,S,12303930,0,+36.0821955,-115.1994680,Census Tract 29.62; Clark County; Nevada,2362,48281.0,646,1969,0.3280853224987303,las_vegas,-115.1994678540808,36.08219549454453,,,,,,False,False,False
32003001804,32,003,001804,18.04,Census Tract 18.04,0.9767489157690685,1400000US32003001804,G5020,S,976835,0,+36.1407296,-115.1120612,Census Tract 18.04; Clark County; Nevada,3519,50238.0,459,3519,0.1304347826086956,las_vegas,-115.11206122547453,36.1407295854804,,,,,,False,False,False
32003003411,32,003,003411,34.11,Census Tract 34.11,2.043086171078433,1400000US32003003411,G5020,S,2043478,0,+36.2256681,-115.2536663,Census Tract 34.11; Clark County; Nevada,3514,61203.0,371,3372,0.110023724792408,las_vegas,-115.253666321905,36.22566814180567,,,,,,False,False,False
32003005106,32,003,005106,51.06,Census Tract 51.06,0.7921112576890206,1400000US32003005106,G5020,S,792160,0,+36.0535578,-115.0752848,Census Tract 51.06; Clark County; Nevada,3321,75135.0,220,3321,0.0662451068955134,las_vegas,-115.07528475992606,36.053557785115046,,,,,,False,False,False
32003003208,32,003,003208,32.08,Census Tract 32.08,2.7276807791173945,1400000US32003003208,G5020,S,2728238,0,+36.2407738,-115.2697810,Census Tract 32.08; Clark County; Nevada,3409,128636.0,122,3409,0.0357876210032267,las_vegas,-115.26978098294379,36.240773812993154,,,,,,False,False,False
32003002826,32,003,002826,28.26,Census Tract 28.26,1.4216002187686685,1400000US32003002826,G5020,S,1421697,0,+36.0931193,-115.0866553,Census Tract 28.26; Clark County; Nevada,2441,93112.0,122,2441,0.0499795165915608,las_vegas,-115.08665525347882,36.093119301041234,,,,,,False,False,False
32003002827,32,003,002827,28.27,Census Tract 28.27,1.0906110397756987,1400000US32003002827,G5020,S,1090676,0,+36.0897935,-115.0761071,Census Tract 28.27; Clark County; Nevada,2777,71875.0,120,2777,0.0432120993878285,las_vegas,-115.07610704417382,36.08979349868646,,,,,,False,False,False
32003002825,32,003,002825,28.25,Census Tract 28.25,1.3331151976753375,1400000US32003002825,G5020,S,1333215,0,+36.0929960,-115.0962225,Census Tract 28.25; Clark County; Nevada,4090,99096.0,313,4090,0.0765281173594132,las_vegas,-115.09622253813083,36.09299595500977,,,,,,False,False,False
32003002829,32,003,002829,28.29,Census Tract 28.29,1.3675339511459095,1400000US32003002829,G5020,S,1367691,0,+36.0351258,-115.1496515,Census Tract 28.29; Clark County; Nevada,4108,101559.0,352,4105,0.0857490864799025,las_vegas,-115.14965153904542,36.0351258069128,,,,,,False,False,False
32003003210,32,003,003210,32.10,Census Tract 32.10,2.039981160868727,1400000US32003003210,G5020,S,2040476,0,+36.2104512,-115.3285304,Census Tract 32.10; Clark County; Nevada,2516,64028.0,227,2516,0.0902225755166931,las_vegas,-115.32853042242526,36.21045116075023,,,,,,False,False,False
32003002981,32,003,002981,29.81,Census Tract 29.81,0.9811023643561414,1400000US32003002981,G5020,S,981267,0,+36.0532502,-115.2182259,Census Tract 29.81; Clark County; Nevada,4495,90761.0,342,4482,0.0763052208835341,las_vegas,-115.21822592947211,36.05325025195118,,,,,,False,False,False
32003003237,32,003,003237,32.37,Census Tract 32.37,2.211692658987046,1400000US32003003237,G5020,S,2212230,0,+36.2380318,-115.3284642,Census Tract 32.37; Clark County; Nevada,4298,103083.0,456,4276,0.1066417212347988,las_vegas,-115.32846420517764,36.23803177915232,,,,,,False,False,False
32003003321,32,003,003321,33.21,Census Tract 33.21,2.5764596698588584,1400000US32003003321,G5020,S,2576956,0,+36.2979117,-115.2510967,Census Tract 33.21; Clark County; Nevada,2630,178512.0,54,2630,0.0205323193916349,las_vegas,-115.25109671578439,36.297911717803636,,,,,,False,False,False
32003003319,32,003,003319,33.19,Census Tract 33.19,1.7069726222886896,1400000US32003003319,G5020,S,1707320,0,+36.3001880,-115.2646228,Census Tract 33.19; Clark County; Nevada,5426,107426.0,201,5384,0.0373328380386329,las_vegas,-115.26462283149112,36.30018801817484,,,,,,False,False,False
32003001710,32,003,001710,17.10,Census Tract 17.10,1.4548320013442841,1400000US32003001710,G5020,S,1454924,0,+36.1210861,-115.0788798,Census Tract 17.10; Clark County; Nevada,4481,49399.0,738,4465,0.1652855543113102,las_vegas,-115.0788798316782,36.121086118155034,,,,,,False,False,False
32003001711,32,003,001711,17.11,Census Tract 17.11,1.20967628892809,1400000US32003001711,G5020,S,1209785,0,+36.1114528,-115.1145843,Census Tract 17.11; Clark County; Nevada,3424,50401.0,659,3414,0.19302870533099,las_vegas,-115.11279049817021,36.10995159796453,,,,,,False,False,False
32003000402,32,003,000402,4.02,Census Tract 4.02,1.3825812193227214,1400000US32003000402,G5020,S,1382724,0,+36.1809239,-115.1299765,Census Tract 4.02; Clark County; Nevada,3398,36713.0,1268,3398,0.3731606827545615,las_vegas,-115.12997653998562,36.18092394797095,,,,,,False,False,False
32003002842,32,003,002842,28.42,Census Tract 28.42,3.190490113046556,1400000US32003002842,G5020,S,3190907,0,+35.9740647,-115.1712925,Census Tract 28.42; Clark County; Nevada,7696,101581.0,844,7605,0.1109796186719263,las_vegas,-115.17129244424235,35.974064758178656,,,,,,False,False,False
32003002964,32,003,002964,29.64,Census Tract 29.64,0.611470651920102,1400000US32003002964,G5020,S,611573,0,+36.1110328,-115.2206924,Census Tract 29.64; Clark County; Nevada,4069,44835.0,734,4058,0.1808772794480039,las_vegas,-115.22069243829371,36.11103279793202,,,,,,False,False,False
32003003416,32,003,003416,34.16,Census Tract 34.16,1.2096825142516963,1400000US32003003416,G5020,S,1209898,0,+36.2139141,-115.2338810,Census Tract 34.16; Clark County; Nevada,3244,77604.0,395,3070,0.1286644951140065,las_vegas,-115.23388099576756,36.213914068383644,,,,,,False,False,False
32003003423,32,003,003423,34.23,Census Tract 34.23,1.9750915576486014,1400000US32003003423,G5020,S,1975418,0,+36.1894852,-115.2165348,Census Tract 34.23; Clark County; Nevada,6446,55702.0,1131,6370,0.1775510204081632,las_vegas,-115.21653480969657,36.18948522595149,,,,,,False,False,False
32003005807,32,003,005807,58.07,Census Tract 58.07,1.3032751608872548,1400000US32003005807,G5020,S,1303568,0,+36.1370413,-115.3018252,Census Tract 58.07; Clark County; Nevada,4374,79244.0,228,4374,0.0521262002743484,las_vegas,-115.3018252301243,36.1370413064006,,,,,,False,False,False
32003005808,32,003,005808,58.08,Census Tract 58.08,1.1877303852142047,1400000US32003005808,G5020,S,1187990,0,+36.1373628,-115.2931959,Census Tract 58.08; Clark County; Nevada,3206,71125.0,287,3206,0.0895196506550218,las_vegas,-115.29319591118947,36.13736283641978,,,,,,False,False,False
32003000106,32,003,000106,1.06,Census Tract 1.06,1.36101212401556,1400000US32003000106,G5020,S,1361238,0,+36.1699840,-115.2150626,Census Tract 1.06; Clark County; Nevada,4362,42947.0,791,4359,0.1814636384491856,las_vegas,-115.21506259054331,36.16998398780628,,,,,,False,False,False
32003000109,32,003,000109,1.09,Census Tract 1.09,0.9681550905130628,1400000US32003000109,G5020,S,968318,0,+36.1773880,-115.2169978,Census Tract 1.09; Clark County; Nevada,3522,55758.0,521,3522,0.1479273140261215,las_vegas,-115.21699780646749,36.177387999067456,,,,,,False,False,False
32003003633,32,003,003633,36.33,Census Tract 36.33,1.3386356244500386,1400000US32003003633,G5020,S,1338831,0,+36.2541318,-115.1845804,Census Tract 36.33; Clark County; Nevada,4341,79805.0,90,4333,0.0207708285252711,las_vegas,-115.18458043456863,36.25413180334862,,,,,,False,False,False
32003003631,32,003,003631,36.31,Census Tract 36.31,1.3145733557646344,1400000US32003003631,G5020,S,1314765,0,+36.2689063,-115.1843154,Census Tract 36.31; Clark County; Nevada,4280,91552.0,318,4269,0.0744905130007027,las_vegas,-115.18431538973537,36.268906291639524,,,,,,False,False,False
32003005704,32,003,005704,57.04,Census Tract 57.04,0.8812449561540986,1400000US32003005704,G5020,S,880931,0,+35.1363309,-114.6264412,Census Tract 57.04; Clark County; Nevada,2263,49185.0,215,2256,0.0953014184397163,las_vegas,-114.62644116890233,35.136330922226115,,,,,,False,False,False
32003005358,32,003,005358,53.58,Census Tract 53.58,1.083648468066173,1400000US32003005358,G5020,S,1083641,0,+35.9903244,-114.9905119,Census Tract 53.58; Clark County; Nevada,3589,137587.0,63,3589,0.0175536361103371,las_vegas,-114.99051190412837,35.990324409837434,,,,,,False,False,False
32003005713,32,003,005713,57.13,Census Tract 57.13,3.48589616165432,1400000US32003005713,G5020,S,3486145,0,+35.9324481,-115.0923533,Census Tract 57.13; Clark County; Nevada,7096,90000.0,303,6963,0.0435157259801809,las_vegas,-115.09235327587218,35.9324481283772,,,,,,False,False,False
32003001614,32,003,001614,16.14,Census Tract 16.14,0.479759428920223,1400000US32003001614,G5020,S,479790,0,+36.1397326,-115.0786679,Census Tract 16.14; Clark County; Nevada,2047,31438.0,957,2047,0.4675134342940889,las_vegas,-115.0786679040341,36.139732647603495,,,,,,False,False,False
32003001713,32,003,001713,17.13,Census Tract 17.13,1.3785545035031435,1400000US32003001713,G5020,S,1378652,0,+36.1076209,-115.0871286,Census Tract 17.13; Clark County; Nevada,3239,85368.0,231,3239,0.07131830811979,las_vegas,-115.08712860994959,36.10762090401158,,,,,,False,False,False
32003005435,32,003,005435,54.35,Census Tract 54.35,68.26242332514329,1400000US32003005435,G5020,S,68257289,0,+36.0405188,-114.9085865,Census Tract 54.35; Clark County; Nevada,3682,78800.0,358,3682,0.0972297664312873,las_vegas,-114.9085863210623,36.04051866246226,,,,,,False,False,False
32003000528,32,003,000528,5.28,Census Tract 5.28,0.5843653552253183,1400000US32003000528,G5020,S,584406,0,+36.1857515,-115.0852034,Census Tract 5.28; Clark County; Nevada,2474,33884.0,842,2459,0.3424156161041073,las_vegas,-115.08520336982173,36.18575152937645,,,,,,False,False,False
32003001402,32,003,001402,14.02,Census Tract 14.02,1.7465888562173164,1400000US32003001402,G5020,S,1746750,0,+36.1478779,-115.1156435,Census Tract 14.02; Clark County; Nevada,4393,72125.0,672,4393,0.1529706351012975,las_vegas,-115.11564345646843,36.14787792596134,,,,,,False,False,False
32003003431,32,003,003431,34.31,Census Tract 34.31,0.7491094878908832,1400000US32003003431,G5020,S,749216,0,+36.1924474,-115.1842582,Census Tract 34.31; Clark County; Nevada,3239,42241.0,598,3128,0.1911764705882352,las_vegas,-115.18425819921848,36.19244740337207,,,,,,False,False,False
32003000107,32,003,000107,1.07,Census Tract 1.07,1.2482280429266148,1400000US32003000107,G5020,S,1248433,0,+36.1626780,-115.2149023,Census Tract 1.07; Clark County; Nevada,3965,49583.0,1040,3965,0.2622950819672131,las_vegas,-115.21490231412128,36.1626780199298,,,,,,False,False,False
32003003430,32,003,003430,34.30,Census Tract 34.30,0.6424587090162291,1400000US32003003430,G5020,S,642547,0,+36.1920513,-115.1743530,Census Tract 34.30; Clark County; Nevada,3085,35000.0,707,3085,0.2291734197730956,las_vegas,-115.17435301070667,36.1920513477455,,,,,,False,False,False
32003001717,32,003,001717,17.17,Census Tract 17.17,1.3844806715546725,1400000US32003001717,G5020,S,1384585,0,+36.1076998,-115.0962725,Census Tract 17.17; Clark County; Nevada,1598,108125.0,208,1598,0.130162703379224,las_vegas,-115.09627247051638,36.10769980581467,,,,,,False,False,False
32003001718,32,003,001718,17.18,Census Tract 17.18,0.7166559453313777,1400000US32003001718,G5020,S,716690,0,+36.1035610,-115.0590118,Census Tract 17.18; Clark County; Nevada,2724,47267.0,511,2697,0.189469781238413,las_vegas,-115.05901179828159,36.1035609543459,,,,,,False,False,False
32003005433,32,003,005433,54.33,Census Tract 54.33,2.9754337646388715,1400000US32003005433,G5020,S,2975271,0,+36.0061540,-114.9336564,Census Tract 54.33; Clark County; Nevada,5897,113380.0,317,5884,0.0538749150237933,las_vegas,-114.9336563442037,36.00615394975396,,,,,,False,False,False
32003002201,32,003,002201,22.01,Census Tract 22.01,3.3723847411545993,1400000US32003002201,G5020,S,3372852,0,+36.1363407,-115.1808348,Census Tract 22.01; Clark County; Nevada,4741,41364.0,1014,4741,0.2138789284960978,las_vegas,-115.18083472991707,36.13634070514073,,,,,,False,False,False
32003002203,32,003,002203,22.03,Census Tract 22.03,0.9754060789118895,1400000US32003002203,G5020,S,975555,0,+36.1411873,-115.2014648,Census Tract 22.03; Clark County; Nevada,5020,52575.0,1418,5020,0.2824701195219123,las_vegas,-115.20146479709855,36.14118734612733,,,,,,False,False,False
32003002403,32,003,002403,24.03,Census Tract 24.03,0.7149038921259627,1400000US32003002403,G5020,S,714988,0,+36.1253681,-115.1504773,Census Tract 24.03; Clark County; Nevada,3106,36910.0,774,3106,0.2491951062459755,las_vegas,-115.15047728426771,36.12536812154461,,,,,,False,False,False
32003002405,32,003,002405,24.05,Census Tract 24.05,0.5703887251065877,1400000US32003002405,G5020,S,570457,0,+36.1179912,-115.1505384,Census Tract 24.05; Clark County; Nevada,3184,35291.0,886,3184,0.2782663316582914,las_vegas,-115.1505383487647,36.11799118331629,,,,,,False,False,False
32003002406,32,003,002406,24.06,Census Tract 24.06,0.6400856810707897,1400000US32003002406,G5020,S,640157,0,+36.1184282,-115.1419098,Census Tract 24.06; Clark County; Nevada,3455,42020.0,943,3455,0.2729377713458755,las_vegas,-115.14190976383794,36.11842819605229,,,,,,False,False,False
32003002501,32,003,002501,25.01,Census Tract 25.01,2.7986508949274826,1400000US32003002501,G5020,S,2798931,0,+36.1222392,-115.1281242,Census Tract 25.01; Clark County; Nevada,6349,55717.0,1335,6349,0.2102693337533469,las_vegas,-115.12812418841254,36.12223919740975,,,,,,False,False,False
32003002504,32,003,002504,25.04,Census Tract 25.04,1.2353812622376015,1400000US32003002504,G5020,S,1235506,0,+36.1041205,-115.1279489,Census Tract 25.04; Clark County; Nevada,4518,39512.0,1309,4394,0.2979062357760582,las_vegas,-115.12794889846921,36.1041204825667,,,,,,False,False,False
32003002505,32,003,002505,25.05,Census Tract 25.05,0.6762800897581334,1400000US32003002505,G5020,S,676346,0,+36.1110804,-115.1237269,Census Tract 25.05; Clark County; Nevada,2359,47424.0,262,2359,0.1110640101738024,las_vegas,-115.12372688892866,36.111080362147376,,,,,,False,False,False
32003001708,32,003,001708,17.08,Census Tract 17.08,0.9865346460809759,1400000US32003001708,G5020,S,986613,0,+36.1260028,-115.0986865,Census Tract 17.08; Clark County; Nevada,3257,71833.0,349,3257,0.1071538225360761,las_vegas,-115.09868643992993,36.12600278686398,,,,,,False,False,False
32003002603,32,003,002603,26.03,Census Tract 26.03,1.9902577981003247,1400000US32003002603,G5020,S,1990482,0,+36.1080614,-115.1446892,Census Tract 26.03; Clark County; Nevada,3902,36314.0,671,2436,0.2754515599343186,las_vegas,-115.14468916438398,36.108061412248716,,,,,,False,False,False
32003005318,32,003,005318,53.18,Census Tract 53.18,1.6324138851301733,1400000US32003005318,G5020,S,1632509,0,+36.0354608,-115.0749951,Census Tract 53.18; Clark County; Nevada,3006,97113.0,381,3006,0.1267465069860279,las_vegas,-115.0749950848917,36.03546077071767,,,,,,False,False,False
32003003222,32,003,003222,32.22,Census Tract 32.22,2.266937975518737,1400000US32003003222,G5020,S,2267477,0,+36.1847840,-115.3189699,Census Tract 32.22; Clark County; Nevada,4666,83036.0,428,4666,0.0917273896270895,las_vegas,-115.31896991340581,36.184784034038,,,,,,False,False,False
32003003418,32,003,003418,34.18,Census Tract 34.18,1.1854947511640976,1400000US32003003418,G5020,S,1185723,0,+36.1997776,-115.2524662,Census Tract 34.18; Clark County; Nevada,3913,46767.0,730,3833,0.1904513435950952,las_vegas,-115.25246613794992,36.1997776169987,,,,,,False,False,False
32003003616,32,003,003616,36.16,Census Tract 36.16,8.743409473183121,1400000US32003003616,G5020,S,8744655,0,+36.2077284,-115.1827474,Census Tract 36.16; Clark County; Nevada,4927,45341.0,387,4927,0.0785467830322711,las_vegas,-115.18274724962846,36.207728338710474,,,,,,False,False,False
32003000401,32,003,000401,4.01,Census Tract 4.01,0.9337833522696054,1400000US32003000401,G5020,S,933885,0,+36.1820491,-115.1381920,Census Tract 4.01; Clark County; Nevada,2608,21816.0,1279,2584,0.494969040247678,las_vegas,-115.13819199971432,36.182049073832,,,,,,False,False,False
32003002968,32,003,002968,29.68,Census Tract 29.68,0.6254530021857738,1400000US32003002968,G5020,S,625559,0,+36.0892335,-115.2208623,Census Tract 29.68; Clark County; Nevada,2548,64271.0,521,2548,0.2044740973312402,las_vegas,-115.22086228089535,36.0892334573487,,,,,,False,False,False
32003002969,32,003,002969,29.69,Census Tract 29.69,0.6237899804955548,1400000US32003002969,G5020,S,623891,0,+36.0897251,-115.2122320,Census Tract 29.69; Clark County; Nevada,1927,68889.0,459,1927,0.2381940840685002,las_vegas,-115.21223199704987,36.08972514648329,,,,,,False,False,False
32003005837,32,003,005837,58.37,Census Tract 58.37,1.8639356279163044,1400000US32003005837,G5020,S,1864215,0,+35.9930690,-115.1972121,Census Tract 58.37; Clark County; Nevada,4731,114167.0,185,4731,0.0391037835552737,las_vegas,-115.19721209875472,35.99306897007415,,,,,,False,False,False
32003005830,32,003,005830,58.30,Census Tract 58.30,1.4467484492543272,1400000US32003005830,G5020,S,1447041,0,+36.0162214,-115.2705603,Census Tract 58.30; Clark County; Nevada,4079,81944.0,336,4079,0.0823731306692816,las_vegas,-115.27056024023786,36.01622141933471,,,,,,False,False,False
32003005831,32,003,005831,58.31,Census Tract 58.31,6.3930088530851865,1400000US32003005831,G5020,S,6394195,0,+36.0113981,-115.2471918,Census Tract 58.31; Clark County; Nevada,6832,121322.0,434,6832,0.0635245901639344,las_vegas,-115.24719176162564,36.01139809541285,,,,,,False,False,False
32003002838,32,003,002838,28.38,Census Tract 28.38,3.241459667761115,1400000US32003002838,G5020,S,3241786,0,+36.0501530,-115.1291522,Census Tract 28.38; Clark County; Nevada,5814,92796.0,738,5687,0.1297696500791278,las_vegas,-115.12915213418034,36.05015300356677,,,,,,False,False,False
32003005845,32,003,005845,58.45,Census Tract 58.45,1.8595580051511815,1400000US32003005845,G5020,S,1859996,0,+36.1297454,-115.3192672,Census Tract 58.45; Clark County; Nevada,3735,95063.0,340,3735,0.0910307898259705,las_vegas,-115.31926725069361,36.129745384695624,,,,,,False,False,False
32003005825,32,003,005825,58.25,Census Tract 58.25,1.3290437013908862,1400000US32003005825,G5020,S,1329332,0,+36.1259942,-115.2880328,Census Tract 58.25; Clark County; Nevada,5006,66351.0,873,4914,0.1776556776556776,las_vegas,-115.28803276058173,36.12599418954176,,,,,,False,False,False
32003005849,32,003,005849,58.49,Census Tract 58.49,1.3601036682495584,1400000US32003005849,G5020,S,1360399,0,+36.1084294,-115.2927248,Census Tract 58.49; Clark County; Nevada,4049,88333.0,313,4049,0.0773030377871079,las_vegas,-115.29272479616938,36.10842937185091,,,,,,False,False,False
32003005826,32,003,005826,58.26,Census Tract 58.26,1.3305662280798587,1400000US32003005826,G5020,S,1330855,0,+36.1186117,-115.2880347,Census Tract 58.26; Clark County; Nevada,4215,68504.0,318,4192,0.0758587786259541,las_vegas,-115.28803463663874,36.11861170196654,,,,,,False,False,False
32003005809,32,003,005809,58.09,Census Tract 58.09,1.4751325260091874,1400000US32003005809,G5020,S,1362396,113050,+36.1366724,-115.2850008,Census Tract 58.09; Clark County; Nevada,4146,63324.0,1121,4146,0.2703810902074288,las_vegas,-115.28408922802447,36.13664653632031,,,,,,False,False,False
32003000527,32,003,000527,5.27,Census Tract 5.27,0.7661101310849894,1400000US32003000527,G5020,S,766167,0,+36.1837609,-115.0921158,Census Tract 5.27; Clark County; Nevada,3452,45872.0,647,3241,0.1996297439062017,las_vegas,-115.09211576129931,36.18376093156017,,,,,,False,False,False
32003002995,32,003,002995,29.95,Census Tract 29.95,1.6285781829875414,1400000US32003002995,G5020,S,1628813,0,+36.1206775,-115.1874251,Census Tract 29.95; Clark County; Nevada,2364,37592.0,557,2349,0.2371221796509152,las_vegas,-115.187425081588,36.120677486456444,,,,,,False,False,False
32003002302,32,003,002302,23.02,Census Tract 23.02,3.1968237310056806,1400000US32003002302,G5020,S,3197231,0,+36.1317643,-115.1641314,Census Tract 23.02; Clark County; Nevada,577,92632.0,116,577,0.2010398613518197,las_vegas,-115.16413139746446,36.131764307368115,,,,,,False,False,False
32003003248,32,003,003248,32.48,Census Tract 32.48,1.1939617647572986,1400000US32003003248,G5020,S,1194210,0,+36.2097262,-115.2737810,Census Tract 32.48; Clark County; Nevada,3655,52311.0,601,3613,0.1663437586493218,las_vegas,-115.27378097933575,36.20972619279088,,,,,,False,False,False
32003003246,32,003,003246,32.46,Census Tract 32.46,1.3741059835834546,1400000US32003003246,G5020,S,1374386,0,+36.2221904,-115.2697026,Census Tract 32.46; Clark County; Nevada,4286,79964.0,194,4273,0.0454013573601685,las_vegas,-115.26970256834237,36.222190429231816,,,,,,False,False,False
32003003252,32,003,003252,32.52,Census Tract 32.52,1.7627598059858722,1400000US32003003252,G5020,S,1763164,0,+36.1968070,-115.3066599,Census Tract 32.52; Clark County; Nevada,4417,121232.0,248,4392,0.0564663023679417,las_vegas,-115.30665989281549,36.19680704214746,,,,,,False,False,False
32003003250,32,003,003250,32.50,Census Tract 32.50,2.0092027985561254,1400000US32003003250,G5020,S,2009694,0,+36.1766204,-115.3318169,Census Tract 32.50; Clark County; Nevada,4730,103462.0,327,4710,0.0694267515923566,las_vegas,-115.33181685155691,36.17662040728898,,,,,,False,False,False
32003005850,32,003,005850,58.50,Census Tract 58.50,1.3321488833011101,1400000US32003005850,G5020,S,1332454,0,+36.0926560,-115.3109230,Census Tract 58.50; Clark County; Nevada,5285,101424.0,217,5285,0.0410596026490066,las_vegas,-115.31092298206052,36.092656022484064,,,,,,False,False,False
32003005319,32,003,005319,53.19,Census Tract 53.19,1.4414831550702418,1400000US32003005319,G5020,S,1441604,0,+36.0270090,-115.1080689,Census Tract 53.19; Clark County; Nevada,3087,112943.0,249,3058,0.0814257684761281,las_vegas,-115.10806881475462,36.027008971373334,,,,,,False,False,False
32003005320,32,003,005320,53.20,Census Tract 53.20,0.8885127971031973,1400000US32003005320,G5020,S,888584,0,+36.0311016,-115.1071133,Census Tract 53.20; Clark County; Nevada,2567,77321.0,219,2567,0.0853135956369302,las_vegas,-115.1071132850331,36.03110164712838,,,,,,False,False,False
32003005321,32,003,005321,53.21,Census Tract 53.21,1.5921196957058634,1400000US32003005321,G5020,S,1592208,0,+36.0291670,-115.0727078,Census Tract 53.21; Clark County; Nevada,3681,105769.0,119,3681,0.0323281716924748,las_vegas,-115.07270771190954,36.029166985378964,,,,,,False,False,False
32003005322,32,003,005322,53.22,Census Tract 53.22,2.17221806125651,1400000US32003005322,G5020,S,2172404,0,+36.0171379,-115.1107683,Census Tract 53.22; Clark County; Nevada,1671,114712.0,58,1671,0.0347097546379413,las_vegas,-115.11076826674709,36.01713791537217,,,,,,False,False,False
32003003322,32,003,003322,33.22,Census Tract 33.22,5.7455531129719475,1400000US32003003322,G5020,S,5746591,0,+36.2922397,-115.2337750,Census Tract 33.22; Clark County; Nevada,4290,149539.0,410,4266,0.0961087669948429,las_vegas,-115.233775005943,36.29223968754518,,,,,,False,False,False
32003003657,32,003,003657,36.57,Census Tract 36.57,24.405855858268566,1400000US32003003657,G5020,S,24408599,0,+36.3021131,-115.1397821,Census Tract 36.57; Clark County; Nevada,3703,46737.0,874,3673,0.2379526272801524,las_vegas,-115.13978090996319,36.30211282316134,,,,,,False,False,False
32003003650,32,003,003650,36.50,Census Tract 36.50,1.2747483894363643,1400000US32003003650,G5020,S,1274880,0,+36.2578419,-115.1257940,Census Tract 36.50; Clark County; Nevada,4300,57274.0,906,4266,0.2123769338959212,las_vegas,-115.12579397054168,36.25784187204267,,,,,,False,False,False
32003003651,32,003,003651,36.51,Census Tract 36.51,1.2929835766462503,1400000US32003003651,G5020,S,1293115,0,+36.2505860,-115.1258056,Census Tract 36.51; Clark County; Nevada,5543,64911.0,705,5543,0.127187443622587,las_vegas,-115.12580555792175,36.25058597134463,,,,,,False,False,False
32003005863,32,003,005863,58.63,Census Tract 58.63,0.682198370108951,1400000US32003005863,G5020,S,682351,0,+36.0888360,-115.3020011,Census Tract 58.63; Clark County; Nevada,2555,99345.0,151,2555,0.0590998043052837,las_vegas,-115.30200105192566,36.08883595339728,,,,,,False,False,False
32003005868,32,003,005868,58.68,Census Tract 58.68,1.287325968774629,1400000US32003005868,G5020,S,1287571,0,+35.9948854,-115.2525461,Census Tract 58.68; Clark County; Nevada,5763,94176.0,721,5763,0.1251084504598299,las_vegas,-115.25254605817489,35.99488540188826,,,,,,False,False,False
32003005835,32,003,005835,58.35,Census Tract 58.35,1.3462221013549003,1400000US32003005835,G5020,S,1346445,0,+35.9949426,-115.2162285,Census Tract 58.35; Clark County; Nevada,4459,127688.0,280,4459,0.0627943485086342,las_vegas,-115.21622844855702,35.99494256292169,,,,,,False,False,False
32003005836,32,003,005836,58.36,Census Tract 58.36,1.1652315265418591,1400000US32003005836,G5020,S,1165419,0,+35.9884049,-115.2146093,Census Tract 58.36; Clark County; Nevada,4146,91339.0,147,4131,0.0355846042120551,las_vegas,-115.2146092396201,35.98840491135594,,,,,,False,False,False
32003002980,32,003,002980,29.80,Census Tract 29.80,1.2960805708202445,1400000US32003002980,G5020,S,1296310,0,+36.0525048,-115.2341576,Census Tract 29.80; Clark County; Nevada,6358,90597.0,695,6358,0.1093111041207927,las_vegas,-115.23415754961044,36.052504800103655,,,,,,False,False,False
32003002983,32,003,002983,29.83,Census Tract 29.83,2.6388671502107752,1400000US32003002983,G5020,S,2639297,0,+36.0387919,-115.2143187,Census Tract 29.83; Clark County; Nevada,3757,83141.0,349,3757,0.0928932659036465,las_vegas,-115.21431868838891,36.03879192260103,,,,,,False,False,False
32003005352,32,003,005352,53.52,Census Tract 53.52,1.6639998496169008,1400000US32003005352,G5020,S,1664074,0,+36.0213119,-115.0561374,Census Tract 53.52; Clark County; Nevada,4230,94552.0,304,4227,0.0719186184054885,las_vegas,-115.05613741543301,36.021311888338644,,,,,,False,False,False
32003005438,32,003,005438,54.38,Census Tract 54.38,2.219962759266103,1400000US32003005438,G5020,S,2219935,0,+36.0496485,-114.9847793,Census Tract 54.38; Clark County; Nevada,3008,49688.0,370,3008,0.1230053191489361,las_vegas,-114.98477927601483,36.04964851141567,,,,,,False,False,False
