GEOID,city,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,ALAND,AWATER,area_km2,total_population_clean,median_household_income_clean,below_poverty_count,poverty_universe,poverty_rate,heat_source_file,notes,lst_c,air_temp_c,rh_pct,hi_c,hi_minus_lst,has_heat_data,heat_merge_status
32003002814,las_vegas,32,3,2814,28.14,Census Tract 28.14,2261363,0,2.2611363605337536,5121,87083.0,480,5046,0.0951248513674197,,,47.05672104018915,33.93488751839894,16.899388140890093,31.968054492595165,-15.088666547593988,True,ok
32003005805,las_vegas,32,3,5805,58.05,Census Tract 58.05,2232259,0,2.231779652905282,3430,81324.0,369,3413,0.1081160269557574,,,44.89272001823988,32.540011287080745,17.775461181011654,30.68612509371,-14.206594924529877,True,ok
32003002823,las_vegas,32,3,2823,28.23,Census Tract 28.23,893631,0,0.8935525273101445,3990,58519.0,758,3980,0.1904522613065326,,,48.00803403755871,33.93488751839894,16.899388140890093,31.968054492595165,-16.039979544963543,True,ok
32003003609,las_vegas,32,3,3609,36.09,Census Tract 36.09,2668824,0,2.6684116847854846,4924,77028.0,680,4920,0.1382113821138211,,,46.85727073365235,32.620536472486094,18.28991954097018,30.818314679798576,-16.038956053853774,True,ok
32003005829,las_vegas,32,3,5829,58.29,Census Tract 58.29,1505006,0,1.5046809782819095,6837,84962.0,926,6796,0.1362566215420835,,,46.536162280701795,32.73324063066096,17.15745094530203,30.816047771731157,-15.720114508970639,True,ok
32003002936,las_vegas,32,3,2936,29.36,Census Tract 29.36,997290,0,0.9971153210017978,3076,71667.0,342,3075,0.1112195121951219,,,46.76103970741906,32.540011287080745,17.775461181011654,30.68612509371,-16.07491461370906,True,ok
32003002962,las_vegas,32,3,2962,29.62,Census Tract 29.62,12303930,0,12.302058520611777,2362,48281.0,646,1969,0.3280853224987303,,,46.48213324819075,33.35030254598587,17.024932207901305,31.407618790553215,-15.074514457637534,True,ok
32003001804,las_vegas,32,3,1804,18.04,Census Tract 18.04,976835,0,0.9767489157690684,3519,50238.0,459,3519,0.1304347826086956,,,48.01013719512198,33.556548276154764,17.102215073828965,31.627775852444717,-16.38236134267726,True,ok
32003003411,las_vegas,32,3,3411,34.11,Census Tract 34.11,2043478,0,2.043086171078433,3514,61203.0,371,3372,0.110023724792408,,,46.19042884990255,32.66904403023068,18.768250151127596,30.8977331107037,-15.292695739198852,True,ok
32003005106,las_vegas,32,3,5106,51.06,Census Tract 51.06,792160,0,0.7921112576890206,3321,75135.0,220,3321,0.0662451068955134,,,46.82585774058579,,,,,False,missing
32003003208,las_vegas,32,3,3208,32.08,Census Tract 32.08,2728238,0,2.7276807791173945,3409,128636.0,122,3409,0.0357876210032267,,,46.17723062015507,32.66904403023068,18.768250151127596,30.8977331107037,-15.279497509451371,True,ok
32003002826,las_vegas,32,3,2826,28.26,Census Tract 28.26,1421697,0,1.4216002187686685,2441,93112.0,122,2441,0.0499795165915608,,,47.977541106128584,34.11268558225766,16.50840054616018,32.104452955425614,-15.87308815070297,True,ok
32003002827,las_vegas,32,3,2827,28.27,Census Tract 28.27,1090676,0,1.0906110397756987,2777,71875.0,120,2777,0.0432120993878285,,,48.28228045325782,34.11268558225766,16.50840054616018,32.104452955425614,-16.177827497832205,True,ok
32003002825,las_vegas,32,3,2825,28.25,Census Tract 28.25,1333215,0,1.3331151976753377,4090,99096.0,313,4090,0.0765281173594132,,,47.72981078904996,34.11268558225766,16.50840054616018,32.104452955425614,-15.625357833624342,True,ok
32003002829,las_vegas,32,3,2829,28.29,Census Tract 28.29,1367691,0,1.3675339511459097,4108,101559.0,352,4105,0.0857490864799025,,,46.95532036613276,33.93488751839894,16.899388140890093,31.968054492595165,-14.987265873537595,True,ok
32003003210,las_vegas,32,3,3210,32.1,Census Tract 32.10,2040476,0,2.039981160868727,2516,64028.0,227,2516,0.0902225755166931,,,44.69867454068244,30.50620134878768,19.1824593293042,28.819043333904688,-15.879631206777752,True,ok
32003002981,las_vegas,32,3,2981,29.81,Census Tract 29.81,981267,0,0.9811023643561414,4495,90761.0,342,4482,0.0763052208835341,,,46.2299946751864,32.73324063066096,17.15745094530203,30.816047771731157,-15.41394690345524,True,ok
32003003237,las_vegas,32,3,3237,32.37,Census Tract 32.37,2212230,0,2.211692658987046,4298,103083.0,456,4276,0.1066417212347988,,,44.644923504867904,30.50620134878768,19.1824593293042,28.819043333904688,-15.825880170963217,True,ok
32003003321,las_vegas,32,3,3321,33.21,Census Tract 33.21,2576956,0,2.5764596698588584,2630,178512.0,54,2630,0.0205323193916349,,,45.85790645424841,32.66904403023068,18.768250151127596,30.8977331107037,-14.960173343544707,True,ok
32003003319,las_vegas,32,3,3319,33.19,Census Tract 33.19,1707320,0,1.7069726222886896,5426,107426.0,201,5384,0.0373328380386329,,,46.10162079510706,32.00538577756974,19.003610073418084,30.2674255697654,-15.83419522534166,True,ok
32003001710,las_vegas,32,3,1710,17.1,Census Tract 17.10,1454924,0,1.454832001344284,4481,49399.0,738,4465,0.1652855543113102,,,47.906417543859675,34.04999363111408,16.763361193592534,32.08101575859078,-15.825401785268895,True,ok
32003001711,las_vegas,32,3,1711,17.11,Census Tract 17.11,1209785,0,1.20967628892809,3424,50401.0,659,3414,0.19302870533099,,,47.56084415584419,33.556548276154764,17.102215073828965,31.627775852444717,-15.93306830339947,True,ok
32003000402,las_vegas,32,3,402,4.02,Census Tract 4.02,1382724,0,1.3825812193227214,3398,36713.0,1268,3398,0.3731606827545615,,,48.012703619909544,33.556548276154764,17.102215073828965,31.627775852444717,-16.384927767464827,True,ok
32003002842,las_vegas,32,3,2842,28.42,Census Tract 28.42,3190907,0,3.190490113046556,7696,101581.0,844,7605,0.1109796186719263,,,45.51753864247315,32.34070408033252,17.338595777658483,30.458873194255343,-15.058665448217806,True,ok
32003002964,las_vegas,32,3,2964,29.64,Census Tract 29.64,611573,0,0.611470651920102,4069,44835.0,734,4058,0.1808772794480039,,,47.24155677655681,,,,,False,missing
32003003416,las_vegas,32,3,3416,34.16,Census Tract 34.16,1209898,0,1.2096825142516965,3244,77604.0,395,3070,0.1286644951140065,,,46.87769197207681,,,,,False,missing
32003003423,las_vegas,32,3,3423,34.23,Census Tract 34.23,1975418,0,1.9750915576486017,6446,55702.0,1131,6370,0.1775510204081632,,,47.89590127565171,32.540011287080745,17.775461181011654,30.68612509371,-17.20977618194171,True,ok
32003005807,las_vegas,32,3,5807,58.07,Census Tract 58.07,1303568,0,1.3032751608872548,4374,79244.0,228,4374,0.0521262002743484,,,44.84985841423952,30.995500441103626,17.956510009828673,29.21853631229161,-15.631322101947909,True,ok
32003005808,las_vegas,32,3,5808,58.08,Census Tract 58.08,1187990,0,1.1877303852142047,3206,71125.0,287,3206,0.0895196506550218,,,44.85630494505497,32.540011287080745,17.775461181011654,30.68612509371,-14.170179851344972,True,ok
32003000106,las_vegas,32,3,106,1.06,Census Tract 1.06,1361238,0,1.36101212401556,4362,42947.0,791,4359,0.1814636384491856,,,48.35030303030305,32.540011287080745,17.775461181011654,30.68612509371,-17.664177936593052,True,ok
32003000109,las_vegas,32,3,109,1.09,Census Tract 1.09,968318,0,0.9681550905130628,3522,55758.0,521,3522,0.1479273140261215,,,48.14391891891896,,,,,False,missing
32003003633,las_vegas,32,3,3633,36.33,Census Tract 36.33,1338831,0,1.3386356244500386,4341,79805.0,90,4333,0.0207708285252711,,,46.46829365079368,32.588198100656385,17.971032467531902,30.765369059195162,-15.70292459159852,True,ok
32003003631,las_vegas,32,3,3631,36.31,Census Tract 36.31,1314765,0,1.3145733557646344,4280,91552.0,318,4269,0.0744905130007027,,,46.4841035044825,32.588198100656385,17.971032467531902,30.765369059195162,-15.718734445287335,True,ok
32003005704,las_vegas,32,3,5704,57.04,Census Tract 57.04,880931,0,0.8812449561540986,2263,49185.0,215,2256,0.0953014184397163,,,49.15220410628022,,,,,False,missing
32003005358,las_vegas,32,3,5358,53.58,Census Tract 53.58,1083641,0,1.083648468066173,3589,137587.0,63,3589,0.0175536361103371,,,49.17685562015508,33.338916369451816,16.851927360954118,31.38920289448963,-17.78765272566545,True,ok
32003005713,las_vegas,32,3,5713,57.13,Census Tract 57.13,3486145,0,3.48589616165432,7096,90000.0,303,6963,0.0435157259801809,,,46.604695626477564,32.56788312386743,16.951649578173665,30.657025551711687,-15.947670074765878,True,ok
32003001614,las_vegas,32,3,1614,16.14,Census Tract 16.14,479790,0,0.479759428920223,2047,31438.0,957,2047,0.4675134342940889,,,48.30933333333336,,,,,False,missing
32003001713,las_vegas,32,3,1713,17.13,Census Tract 17.13,1378652,0,1.3785545035031437,3239,85368.0,231,3239,0.07131830811979,,,48.03191997063144,34.04999363111408,16.763361193592534,32.08101575859078,-15.950904212040662,True,ok
32003005435,las_vegas,32,3,5435,54.35,Census Tract 54.35,68257289,0,68.26242332514329,3682,78800.0,358,3682,0.0972297664312873,,,48.72493042685943,35.25815372085322,16.850052550536553,33.275587902834275,-15.449342524025155,True,ok
32003000528,las_vegas,32,3,528,5.28,Census Tract 5.28,584406,0,0.5843653552253183,2474,33884.0,842,2459,0.3424156161041073,,,48.92951612903229,,,,,False,missing
32003001402,las_vegas,32,3,1402,14.02,Census Tract 14.02,1746750,0,1.7465888562173164,4393,72125.0,672,4393,0.1529706351012975,,,48.24946984758121,,,,,False,missing
32003003431,las_vegas,32,3,3431,34.31,Census Tract 34.31,749216,0,0.7491094878908832,3239,42241.0,598,3128,0.1911764705882352,,,47.50921568627453,33.556548276154764,17.102215073828965,31.627775852444717,-15.881439833829813,True,ok
32003000107,las_vegas,32,3,107,1.07,Census Tract 1.07,1248433,0,1.2482280429266148,3965,49583.0,1040,3965,0.2622950819672131,,,48.180323709536346,,,,,False,missing
32003003430,las_vegas,32,3,3430,34.3,Census Tract 34.30,642547,0,0.6424587090162291,3085,35000.0,707,3085,0.2291734197730956,,,47.812347294938945,33.556548276154764,17.102215073828965,31.627775852444717,-16.184571442494228,True,ok
32003001717,las_vegas,32,3,1717,17.17,Census Tract 17.17,1384585,0,1.3844806715546725,1598,108125.0,208,1598,0.130162703379224,,,47.626075388026635,34.04999363111408,16.763361193592534,32.08101575859078,-15.545059629435855,True,ok
32003001718,las_vegas,32,3,1718,17.18,Census Tract 17.18,716690,0,0.7166559453313777,2724,47267.0,511,2697,0.189469781238413,,,49.11213305898494,34.04999363111408,16.763361193592534,32.08101575859078,-17.031117300394158,True,ok
32003005433,las_vegas,32,3,5433,54.33,Census Tract 54.33,2975271,0,2.9754337646388715,5897,113380.0,317,5884,0.0538749150237933,,,48.33075937950941,35.11646976194532,16.48595065754089,33.093711702871204,-15.237047676638205,True,ok
32003002201,las_vegas,32,3,2201,22.01,Census Tract 22.01,3372852,0,3.3723847411545993,4741,41364.0,1014,4741,0.2138789284960978,,,48.05299723756909,33.556548276154764,17.102215073828965,31.627775852444717,-16.42522138512437,True,ok
32003002203,las_vegas,32,3,2203,22.03,Census Tract 22.03,975555,0,0.9754060789118896,5020,52575.0,1418,5020,0.2824701195219123,,,47.810403885480625,33.14993348052516,17.37151351670204,31.25111554895083,-16.559288336529796,True,ok
32003002403,las_vegas,32,3,2403,24.03,Census Tract 24.03,714988,0,0.7149038921259627,3106,36910.0,774,3106,0.2491951062459755,,,46.80333333333336,,,,,False,missing
32003002405,las_vegas,32,3,2405,24.05,Census Tract 24.05,570457,0,0.5703887251065877,3184,35291.0,886,3184,0.2782663316582914,,,46.59500000000003,33.556548276154764,17.102215073828965,31.627775852444717,-14.96722414755531,True,ok
32003002406,las_vegas,32,3,2406,24.06,Census Tract 24.06,640157,0,0.6400856810707897,3455,42020.0,943,3455,0.2729377713458755,,,46.38343457943928,33.556548276154764,17.102215073828965,31.627775852444717,-14.755658726994564,True,ok
32003002501,las_vegas,32,3,2501,25.01,Census Tract 25.01,2798931,0,2.798650894927482,6349,55717.0,1335,6349,0.2102693337533469,,,46.8803231663036,33.556548276154764,17.102215073828965,31.627775852444717,-15.25254731385888,True,ok
32003002504,las_vegas,32,3,2504,25.04,Census Tract 25.04,1235506,0,1.2353812622376017,4518,39512.0,1309,4394,0.2979062357760582,,,47.791433915212,33.556548276154764,17.102215073828965,31.627775852444717,-16.16365806276728,True,ok
32003002505,las_vegas,32,3,2505,25.05,Census Tract 25.05,676346,0,0.6762800897581334,2359,47424.0,262,2359,0.1110640101738024,,,47.67661564625853,,,,,False,missing
32003001708,las_vegas,32,3,1708,17.08,Census Tract 17.08,986613,0,0.986534646080976,3257,71833.0,349,3257,0.1071538225360761,,,47.284510752688206,,,,,False,missing
32003002603,las_vegas,32,3,2603,26.03,Census Tract 26.03,1990482,0,1.9902577981003249,3902,36314.0,671,2436,0.2754515599343186,,,47.05526925148091,33.556548276154764,17.102215073828965,31.627775852444717,-15.42749339903619,True,ok
32003005318,las_vegas,32,3,5318,53.18,Census Tract 53.18,1632509,0,1.6324138851301733,3006,97113.0,381,3006,0.1267465069860279,,,46.70752103559874,34.11268558225766,16.50840054616018,32.104452955425614,-14.603068080173124,True,ok
32003003222,las_vegas,32,3,3222,32.22,Census Tract 32.22,2267477,0,2.266937975518737,4666,83036.0,428,4666,0.0917273896270895,,,44.740369595537,30.223245018115065,18.047034424237182,28.484741921582422,-16.255627673954574,True,ok
32003003418,las_vegas,32,3,3418,34.18,Census Tract 34.18,1185723,0,1.1854947511640976,3913,46767.0,730,3833,0.1904513435950952,,,45.77485867446397,,,,,False,missing
32003003616,las_vegas,32,3,3616,36.16,Census Tract 36.16,8744655,0,8.743409473183121,4927,45341.0,387,4927,0.0785467830322711,,,47.55182418879059,32.588198100656385,17.971032467531902,30.765369059195162,-16.786455129595428,True,ok
32003000401,las_vegas,32,3,401,4.01,Census Tract 4.01,933885,0,0.9337833522696054,2608,21816.0,1279,2584,0.494969040247678,,,47.96363991081385,33.556548276154764,17.102215073828965,31.627775852444717,-16.335864058369136,True,ok
32003002968,las_vegas,32,3,2968,29.68,Census Tract 29.68,625559,0,0.6254530021857738,2548,64271.0,521,2548,0.2044740973312402,,,46.067367601246126,,,,,False,missing
32003002969,las_vegas,32,3,2969,29.69,Census Tract 29.69,623891,0,0.6237899804955548,1927,68889.0,459,1927,0.2381940840685002,,,46.1844774774775,,,,,False,missing
32003005837,las_vegas,32,3,5837,58.37,Census Tract 58.37,1864215,0,1.8639356279163044,4731,114167.0,185,4731,0.0391037835552737,,,45.775415263748634,32.02557337664132,17.384892432025918,30.157185390821926,-15.618229872926708,True,ok
32003005830,las_vegas,32,3,5830,58.3,Census Tract 58.30,1447041,0,1.4467484492543272,4079,81944.0,336,4079,0.0823731306692816,,,46.49242962962966,32.73324063066096,17.15745094530203,30.816047771731157,-15.676381857898505,True,ok
32003005831,las_vegas,32,3,5831,58.31,Census Tract 58.31,6394195,0,6.3930088530851865,6832,121322.0,434,6832,0.0635245901639344,,,46.41306859806864,32.73324063066096,17.15745094530203,30.816047771731157,-15.597020826337484,True,ok
32003002838,las_vegas,32,3,2838,28.38,Census Tract 28.38,3241786,0,3.241459667761115,5814,92796.0,738,5687,0.1297696500791278,,,46.98159846972724,33.93488751839894,16.899388140890093,31.968054492595165,-15.013543977132073,True,ok
32003005845,las_vegas,32,3,5845,58.45,Census Tract 58.45,1859996,0,1.8595580051511815,3735,95063.0,340,3735,0.0910307898259705,,,44.541725589225614,30.223245018115065,18.047034424237182,28.484741921582422,-16.05698366764319,True,ok
32003005825,las_vegas,32,3,5825,58.25,Census Tract 58.25,1329332,0,1.3290437013908862,5006,66351.0,873,4914,0.1776556776556776,,,45.24802993527511,,,,,False,missing
32003005849,las_vegas,32,3,5849,58.49,Census Tract 58.49,1360399,0,1.3601036682495584,4049,88333.0,313,4049,0.0773030377871079,,,45.57903487429038,32.540011287080745,17.775461181011654,30.68612509371,-14.892909780580379,True,ok
32003005826,las_vegas,32,3,5826,58.26,Census Tract 58.26,1330855,0,1.3305662280798587,4215,68504.0,318,4192,0.0758587786259541,,,45.36694319880421,32.540011287080745,17.775461181011654,30.68612509371,-14.680818105094207,True,ok
32003005809,las_vegas,32,3,5809,58.09,Census Tract 58.09,1362396,113050,1.4751325260091874,4146,63324.0,1121,4146,0.2703810902074288,,,45.03352248394007,32.540011287080745,17.775461181011654,30.68612509371,-14.347397390230068,True,ok
32003000527,las_vegas,32,3,527,5.27,Census Tract 5.27,766167,0,0.7661101310849894,3452,45872.0,647,3241,0.1996297439062017,,,48.685502544529285,34.04999363111408,16.763361193592534,32.08101575859078,-16.604486785938505,True,ok
32003002995,las_vegas,32,3,2995,29.95,Census Tract 29.95,1628813,0,1.6285781829875414,2364,37592.0,557,2349,0.2371221796509152,,,47.623385012919925,33.556548276154764,17.102215073828965,31.627775852444717,-15.995609160475208,True,ok
32003002302,las_vegas,32,3,2302,23.02,Census Tract 23.02,3197231,0,3.1968237310056806,577,92632.0,116,577,0.2010398613518197,,,47.36701444892475,33.556548276154764,17.102215073828965,31.627775852444717,-15.739238596480032,True,ok
32003003248,las_vegas,32,3,3248,32.48,Census Tract 32.48,1194210,0,1.1939617647572986,3655,52311.0,601,3613,0.1663437586493218,,,45.21064741907265,32.66904403023068,18.768250151127596,30.8977331107037,-14.31291430836895,True,ok
32003003246,las_vegas,32,3,3246,32.46,Census Tract 32.46,1374386,0,1.3741059835834546,4286,79964.0,194,4273,0.0454013573601685,,,45.62503212851408,32.66904403023068,18.768250151127596,30.8977331107037,-14.727299017810378,True,ok
32003003252,las_vegas,32,3,3252,32.52,Census Tract 32.52,1763164,0,1.7627598059858722,4417,121232.0,248,4392,0.0564663023679417,,,44.649368327402165,30.223245018115065,18.047034424237182,28.484741921582422,-16.164626405819742,True,ok
32003003250,las_vegas,32,3,3250,32.5,Census Tract 32.50,2009694,0,2.0092027985561254,4730,103462.0,327,4710,0.0694267515923566,,,44.71675809822366,30.223245018115065,18.047034424237182,28.484741921582422,-16.232016176641235,True,ok
32003005850,las_vegas,32,3,5850,58.5,Census Tract 58.50,1332454,0,1.33214888330111,5285,101424.0,217,5285,0.0410596026490066,,,45.81427872860638,30.415487184385487,17.179651233799596,28.611279124944655,-17.202999603661727,True,ok
32003005319,las_vegas,32,3,5319,53.19,Census Tract 53.19,1441604,0,1.4414831550702418,3087,112943.0,249,3058,0.0814257684761281,,,47.352615493958815,33.93488751839894,16.899388140890093,31.968054492595165,-15.38456100136365,True,ok
32003005320,las_vegas,32,3,5320,53.2,Census Tract 53.20,888584,0,0.8885127971031973,2567,77321.0,219,2567,0.0853135956369302,,,47.36470817120625,33.93488751839894,16.899388140890093,31.968054492595165,-15.396653678611088,True,ok
32003005321,las_vegas,32,3,5321,53.21,Census Tract 53.21,1592208,0,1.5921196957058634,3681,105769.0,119,3681,0.0323281716924748,,,46.80810774410778,34.11268558225766,16.50840054616018,32.104452955425614,-14.703654788682165,True,ok
32003005322,las_vegas,32,3,5322,53.22,Census Tract 53.22,2172404,0,2.17221806125651,1671,114712.0,58,1671,0.0347097546379413,,,47.07472303207001,33.93488751839894,16.899388140890093,31.968054492595165,-15.106668539474846,True,ok
32003003322,las_vegas,32,3,3322,33.22,Census Tract 33.22,5746591,0,5.7455531129719475,4290,149539.0,410,4266,0.0961087669948429,,,45.75358109343575,32.38461906480456,18.86911868925209,30.627601307444433,-15.125979785991316,True,ok
32003003657,las_vegas,32,3,3657,36.57,Census Tract 36.57,24408599,0,24.405855858268566,3703,46737.0,874,3673,0.2379526272801524,,,47.631516412991665,31.493748109369655,17.99646491850033,29.722723655957097,-17.90879275703457,True,ok
32003003650,las_vegas,32,3,3650,36.5,Census Tract 36.50,1274880,0,1.2747483894363645,4300,57274.0,906,4266,0.2123769338959212,,,47.27164759725404,32.588198100656385,17.971032467531902,30.765369059195162,-16.506278538058876,True,ok
32003003651,las_vegas,32,3,3651,36.51,Census Tract 36.51,1293115,0,1.2929835766462503,5543,64911.0,705,5543,0.127187443622587,,,47.20324538258579,,,,,False,missing
32003005863,las_vegas,32,3,5863,58.63,Census Tract 58.63,682351,0,0.682198370108951,2555,99345.0,151,2555,0.0590998043052837,,,46.0592783505155,,,,,False,missing
32003005868,las_vegas,32,3,5868,58.68,Census Tract 58.68,1287571,0,1.287325968774629,5763,94176.0,721,5763,0.1251084504598299,,,46.95359386973183,31.552877321104514,17.454337413577075,29.704653685671804,-17.24894018406003,True,ok
32003005835,las_vegas,32,3,5835,58.35,Census Tract 58.35,1346445,0,1.3462221013549005,4459,127688.0,280,4459,0.0627943485086342,,,46.04653053715971,31.552877321104514,17.454337413577075,29.704653685671804,-16.341876851487907,True,ok
32003005836,las_vegas,32,3,5836,58.36,Census Tract 58.36,1165419,0,1.1652315265418591,4146,91339.0,147,4131,0.0355846042120551,,,45.767840909090935,,,,,False,missing
32003002980,las_vegas,32,3,2980,29.8,Census Tract 29.80,1296310,0,1.2960805708202443,6358,90597.0,695,6358,0.1093111041207927,,,46.04459657701716,,,,,False,missing
32003002983,las_vegas,32,3,2983,29.83,Census Tract 29.83,2639297,0,2.6388671502107752,3757,83141.0,349,3757,0.0928932659036465,,,46.345740296118464,32.73324063066096,17.15745094530203,30.816047771731157,-15.529692524387308,True,ok
32003005352,las_vegas,32,3,5352,53.52,Census Tract 53.52,1664074,0,1.6639998496169008,4230,94552.0,304,4227,0.0719186184054885,,,46.402427745664774,34.11268558225766,16.50840054616018,32.104452955425614,-14.29797479023916,True,ok
32003005438,las_vegas,32,3,5438,54.38,Census Tract 54.38,2219935,0,2.219962759266103,3008,49688.0,370,3008,0.1230053191489361,,,50.0230019212296,35.11646976194532,16.48595065754089,33.093711702871204,-16.929290218358396,True,ok
32003005440,las_vegas,32,3,5440,54.4,Census Tract 54.40,4596418,0,4.596390279450239,5839,76348.0,336,5839,0.0575441000171262,,,48.59007445589923,34.46696235155919,16.50047705605925,32.453603101582885,-16.136471354316342,True,ok
32003005362,las_vegas,32,3,5362,53.62,Census Tract 53.62,2917343,0,2.91741139218619,3390,148750.0,243,3316,0.0732810615199035,,,48.86565826330536,33.338916369451816,16.851927360954118,31.38920289448963,-17.47645536881573,True,ok
32003005860,las_vegas,32,3,5860,58.6,Census Tract 58.60,4716138,0,4.715125355888655,11307,91935.0,792,11307,0.0700451048023348,,,46.147516962136166,32.73324063066096,17.15745094530203,30.816047771731157,-15.33146919040501,True,ok
32003005112,las_vegas,32,3,5112,51.12,Census Tract 51.12,12284629,0,12.284518904279802,3317,100909.0,544,3317,0.1640036177268616,,,48.77945030895985,34.251138572559405,16.5053040097989,32.240902437831906,-16.538547871127946,True,ok
32003005876,las_vegas,32,3,5876,58.76,Census Tract 58.76,1002003980,0,1001.6103389517097,1968,48641.0,94,1968,0.0477642276422764,,,45.635675667692006,31.586798637814095,17.096634666849404,29.72106636417205,-15.914609303519956,True,ok
32003003661,las_vegas,32,3,3661,36.61,Census Tract 36.61,1341982,0,1.341828183617697,4524,75674.0,444,4445,0.0998875140607424,,,48.02294161123432,32.588198100656385,17.971032467531902,30.765369059195162,-17.25757255203916,True,ok
32003005720,las_vegas,32,3,5720,57.2,Census Tract 57.20,39937091,0,39.932123773326545,4321,113517.0,310,4321,0.0717426521638509,,,46.81919858550542,32.316830542174095,17.342103099959047,30.436018057631596,-16.383180527873822,True,ok
32003007802,las_vegas,32,3,7802,78.02,Census Tract 78.02,136220775,0,136.22509900359034,486,,0,4,0.0,,,48.12877072089813,33.27504552158664,17.184865780758617,31.368328722598125,-16.760441998300006,True,ok
32003005361,las_vegas,32,3,5361,53.61,Census Tract 53.61,1673959,0,1.6739809151372025,4354,118385.0,224,4287,0.0522509913692558,,,48.39541266794628,33.78330471757519,16.760433185100812,31.815330096585026,-16.580082571361256,True,ok
32003003267,las_vegas,32,3,3267,32.67,Census Tract 32.67,8497223,0,8.495241312322284,4526,181964.0,138,4468,0.0308863025962399,,,45.70727952999384,30.746517202281346,19.136436087284583,29.050008864660136,-16.657270665333705,True,ok
32003005110,las_vegas,32,3,5110,51.1,Census Tract 51.10,3194538,0,3.1943755677621573,2741,80883.0,204,2741,0.0744253921926304,,,47.91561605061608,34.11268558225766,16.50840054616018,32.104452955425614,-15.811163095190466,True,ok
32003005858,las_vegas,32,3,5858,58.58,Census Tract 58.58,118439756,0,118.40756282492691,12601,129492.0,1024,12576,0.0814249363867684,,,45.57537168023491,29.62900034120939,17.433924814349627,27.90024585173525,-17.67512582849966,True,ok
32003005866,las_vegas,32,3,5866,58.66,Census Tract 58.66,4972197,0,4.971363628031077,7807,129340.0,52,7778,0.0066855232707636,,,46.24454340836016,32.73324063066096,17.15745094530203,30.816047771731157,-15.428495636629002,True,ok
32003002901,las_vegas,32,3,2901,29.01,Census Tract 29.01,1243733,0,1.2435194628755206,5450,127917.0,617,5450,0.1132110091743119,,,46.42280788177342,,,,,False,missing
32003005865,las_vegas,32,3,5865,58.65,Census Tract 58.65,2617822,0,2.6173939008599607,6759,105324.0,1605,6759,0.2374611628939192,,,46.15601466992669,32.73324063066096,17.15745094530203,30.816047771731157,-15.339966898195534,True,ok
32003003649,las_vegas,32,3,3649,36.49,Census Tract 36.49,20620797,112001,20.731925828948143,2732,106050.0,28,2724,0.0102790014684287,,,48.82208384146343,32.78920633067228,17.095283073660447,30.894111814136732,-17.9279720273267,True,ok
32003005364,las_vegas,32,3,5364,53.64,Census Tract 53.64,2697679,0,2.6975559649864107,6683,86555.0,235,6683,0.035163848571001,,,46.474277907884506,34.11268558225766,16.50840054616018,32.104452955425614,-14.369824952458892,True,ok
32003005717,las_vegas,32,3,5717,57.17,Census Tract 57.17,3488474,0,3.4881432858259895,6760,89593.0,757,6760,0.11198224852071,,,46.82465452847809,32.34070408033252,17.338595777658483,30.458873194255343,-16.36578133422275,True,ok
32003001615,las_vegas,32,3,1615,16.15,Census Tract 16.15,796568,0,0.7965192879429244,4478,39720.0,1330,4447,0.2990780301326737,,,48.521702767749744,34.04999363111408,16.763361193592534,32.08101575859078,-16.440687009158964,True,ok
32003005114,las_vegas,32,3,5114,51.14,Census Tract 51.14,1929194,0,1.9291404354460695,4923,63728.0,870,4906,0.1773338768854463,,,48.43438172043013,34.11268558225766,16.50840054616018,32.104452955425614,-16.329928765004517,True,ok
32003002998,las_vegas,32,3,2998,29.98,Census Tract 29.98,1300128,0,1.2998643203501508,4149,72108.0,224,4141,0.0540932141994687,,,45.11744744744748,32.540011287080745,17.775461181011654,30.68612509371,-14.431322353737482,True,ok
32003002849,las_vegas,32,3,2849,28.49,Census Tract 28.49,656892,0,0.6568096818571713,3288,66285.0,344,3288,0.1046228710462287,,,46.57695454545458,33.93488751839894,16.899388140890093,31.968054492595165,-14.608900052859418,True,ok
32003005867,las_vegas,32,3,5867,58.67,Census Tract 58.67,1266729,0,1.2664911745922272,5803,112947.0,239,5766,0.0414498785986819,,,47.114823633156995,,,,,False,missing
32003005857,las_vegas,32,3,5857,58.57,Census Tract 58.57,2070583,0,2.070140966783304,6935,96781.0,1460,6935,0.2105263157894736,,,46.38479638009053,32.73324063066096,17.15745094530203,30.816047771731157,-15.568748608359371,True,ok
32003005874,las_vegas,32,3,5874,58.74,Census Tract 58.74,1253180,0,1.252895885364751,4691,84583.0,928,4691,0.1978256235344276,,,45.05578408195432,,,,,False,missing
32003007900,las_vegas,32,3,7900,79.0,Census Tract 79,1417921,0,1.417756433205906,3462,51042.0,576,3462,0.1663778162911612,,,47.21659436834097,,,,,False,missing
32003002850,las_vegas,32,3,2850,28.5,Census Tract 28.50,1296888,0,1.296726535009889,3506,86321.0,306,3496,0.0875286041189931,,,46.65638480392161,33.93488751839894,16.899388140890093,31.968054492595165,-14.688330311326446,True,ok
32003002997,las_vegas,32,3,2997,29.97,Census Tract 29.97,1309057,0,1.3087906560675993,4056,56278.0,947,4056,0.2334812623274161,,,45.03881326352533,32.540011287080745,17.775461181011654,30.68612509371,-14.352688169815327,True,ok
