GEOID,air_temp_c,rh_pct,hi_c
32003003321,32.66904403023068,18.768250151127596,30.8977331107037
32003003322,32.38461906480456,18.86911868925209,30.627601307444433
32003003323,31.341727524908794,19.238969995708572,29.637118028827103
32003003408,32.66904403023068,18.768250151127596,30.8977331107037
32003003409,32.66904403023068,18.768250151127596,30.8977331107037
32003003410,32.66904403023068,18.768250151127596,30.8977331107037
32003003411,32.66904403023068,18.768250151127596,30.8977331107037
32003003412,32.66904403023068,18.768250151127596,30.8977331107037
32003003413,32.66904403023068,18.768250151127596,30.8977331107037
32003003414,32.66904403023068,18.768250151127596,30.8977331107037
32003003415,32.66904403023068,18.768250151127596,30.8977331107037
32003003416,,,
32003003418,,,
32003003419,,,
32003003420,,,
32003003421,32.540011287080745,17.775461181011654,30.68612509371
32003003422,32.540011287080745,17.775461181011654,30.68612509371
32003003423,32.540011287080745,17.775461181011654,30.68612509371
32003003426,32.66904403023068,18.768250151127596,30.8977331107037
32003003427,32.66904403023068,18.768250151127596,30.8977331107037
32003003428,32.66904403023068,18.768250151127596,30.8977331107037
32003003429,33.30241402888626,17.27052660062464,31.392363162761036
32003003430,33.556548276154764,17.102215073828965,31.627775852444717
32003003431,33.556548276154764,17.102215073828965,31.627775852444717
32003003500,,,
32003003609,32.620536472486094,18.28991954097018,30.818314679798576
32003003610,32.588198100656385,17.971032467531902,30.765369059195162
32003003613,32.588198100656385,17.971032467531902,30.765369059195162
32003003615,32.588198100656385,17.971032467531902,30.765369059195162
32003003616,32.588198100656385,17.971032467531902,30.765369059195162
32003003617,32.588198100656385,17.971032467531902,30.765369059195162
32003003619,32.588198100656385,17.971032467531902,30.765369059195162
32003003620,32.588198100656385,17.971032467531902,30.765369059195162
32003003621,32.588198100656385,17.971032467531902,30.765369059195162
32003003626,32.60427875905766,17.900972516022186,30.77566847959049
32003003627,32.588198100656385,17.971032467531902,30.765369059195162
32003003630,32.620536472486094,18.28991954097018,30.818314679798576
32003003631,32.588198100656385,17.971032467531902,30.765369059195162
32003003632,32.588198100656385,17.971032467531902,30.765369059195162
32003003633,32.588198100656385,17.971032467531902,30.765369059195162
32003003634,32.588198100656385,17.971032467531902,30.765369059195162
32003003635,32.588198100656385,17.971032467531902,30.765369059195162
32003003636,32.588198100656385,17.971032467531902,30.765369059195162
32003003637,32.588198100656385,17.971032467531902,30.765369059195162
32003003638,32.588198100656385,17.971032467531902,30.765369059195162
32003003639,32.588198100656385,17.971032467531902,30.765369059195162
32003003640,32.588198100656385,17.971032467531902,30.765369059195162
32003003641,32.588198100656385,17.971032467531902,30.765369059195162
32003003642,32.588198100656385,17.971032467531902,30.765369059195162
32003003643,32.588198100656385,17.971032467531902,30.765369059195162
32003003644,32.588198100656385,17.971032467531902,30.765369059195162
