ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE,centroid_in_city,city,city_context,city_label,hi_c,intersects_city,lst_c,state_fips,state_name,analysis_ready,lst_pct,hi_pct,hi_minus_lst_pct,lst_hot,hi_hot,mismatch_class,priority_flag,q75_lst_c,q75_hi_c,q75_hi_minus_lst_pct
324629,0,031,S,17031390600,1400000US17031390600,+41.8060181,-087.5943504,G5020,3906,Census Tract 3906,17,390600,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,30.49497222222223,17,Illinois,True,0.08256880733944955,0.13990825688073394,0.05733944954128439,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
608424,820061,031,S,17031390700,1400000US17031390700,+41.8040164,-087.5804887,G5020,3907,Census Tract 3907,17,390700,False,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,29.215282369146028,17,Illinois,True,0.02408256880733945,0.13990825688073394,0.1158256880733945,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
963641,0,031,S,17031812500,1400000US17031812500,+41.8913783,-087.7806992,G5020,8125,Census Tract 8125,17,812500,False,chicago,Great Lakes / large grid city,Chicago,21.712304369608546,True,33.44679625840403,17,Illinois,True,0.35206422018348627,0.8772935779816514,0.5252293577981652,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
666619,0,031,S,17031440600,1400000US17031440600,+41.7326718,-087.6191373,G5020,4406,Census Tract 4406,17,440600,True,chicago,Great Lakes / large grid city,Chicago,21.36826069320472,True,34.02851851851855,17,Illinois,True,0.5321100917431193,0.5963302752293578,0.06422018348623848,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
742630,0,031,S,17031440900,1400000US17031440900,+41.7286690,-087.6090057,G5020,4409,Census Tract 4409,17,440900,True,chicago,Great Lakes / large grid city,Chicago,21.36826069320472,True,34.03209486166011,17,Illinois,True,0.5355504587155964,0.5963302752293578,0.06077981651376141,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
327461,0,031,S,17031440700,1400000US17031440700,+41.7347514,-087.6096294,G5020,4407,Census Tract 4407,17,440700,True,chicago,Great Lakes / large grid city,Chicago,21.36826069320472,True,34.14490196078434,17,Illinois,True,0.5825688073394495,0.5963302752293578,0.013761467889908285,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
279123,0,031,S,17031440800,1400000US17031440800,+41.7317114,-087.6033280,G5020,4408,Census Tract 4408,17,440800,True,chicago,Great Lakes / large grid city,Chicago,21.36826069320472,True,34.15392857142861,17,Illinois,True,0.591743119266055,0.5963302752293578,0.004587155963302725,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
985487,0,031,S,17031630300,1400000US17031630300,+41.7988620,-087.7086378,G5020,6303,Census Tract 6303,17,630300,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.89659003831421,17,Illinois,True,0.9805045871559633,0.6995412844036697,-0.28096330275229364,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
657659,0,031,S,17031630500,1400000US17031630500,+41.7974279,-087.6890171,G5020,6305,Census Tract 6305,17,630500,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.94556634304209,17,Illinois,True,0.9919724770642202,0.6995412844036697,-0.2924311926605505,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
655815,0,031,S,17031630800,1400000US17031630800,+41.7899652,-087.6985725,G5020,6308,Census Tract 6308,17,630800,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.86356223175967,17,Illinois,True,0.9759174311926605,0.6995412844036697,-0.2763761467889908,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
659762,0,031,S,17031630900,1400000US17031630900,+41.7898114,-087.7083655,G5020,6309,Census Tract 6309,17,630900,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.79174679487182,17,Illinois,True,0.9644495412844036,0.6995412844036697,-0.26490825688073394,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
305457,0,031,S,17031640100,1400000US17031640100,+41.7819196,-087.7398608,G5020,6401,Census Tract 6401,17,640100,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,34.91013636363637,17,Illinois,True,0.7717889908256881,0.6995412844036697,-0.07224770642201839,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
